brand,models
"SAMSUNG
1231 devices",Galaxy Nexus LTE L700
"SAMSUNG
1231 devices",Exhilarate i577
"SAMSUNG
1231 devices",Galaxy S II Skyrocket HD I757
"SAMSUNG
1231 devices",Galaxy Note T879
"SAMSUNG
1231 devices",Galaxy Note I717
"SAMSUNG
1231 devices",Galaxy M Style M340S
"SAMSUNG
1231 devices",Galaxy Ace Plus S7500
"SAMSUNG
1231 devices",I929 Galaxy S II Duos
"SAMSUNG
1231 devices",Galaxy Y Duos S6102
"SAMSUNG
1231 devices",Galaxy Y Pro Duos B5512
"SAMSUNG
1231 devices",E2600
"SAMSUNG
1231 devices",M370
"SAMSUNG
1231 devices",R680 Repp
"SAMSUNG
1231 devices",I110 Illusion
"SAMSUNG
1231 devices",E1050
"SAMSUNG
1231 devices",E1232B
"SAMSUNG
1231 devices",E1230
"SAMSUNG
1231 devices",Focus S I937
"SAMSUNG
1231 devices",Focus Flash I677
"SAMSUNG
1231 devices",Galaxy S II Skyrocket i727
"SAMSUNG
1231 devices",C3330 Champ 2
"SAMSUNG
1231 devices",Exhibit II 4G T679
"SAMSUNG
1231 devices",C3350
"SAMSUNG
1231 devices",C3520
"SAMSUNG
1231 devices",Galaxy Nexus i515
"SAMSUNG
1231 devices",Galaxy Nexus I9250
"SAMSUNG
1231 devices",I9100G Galaxy S II
"SAMSUNG
1231 devices",I405 Stratosphere
"SAMSUNG
1231 devices",R730 Transfix
"SAMSUNG
1231 devices",i927 Captivate Glide
"SAMSUNG
1231 devices",DoubleTime I857
"SAMSUNG
1231 devices",M930 Transform Ultra
"SAMSUNG
1231 devices",P6210 Galaxy Tab 7.0 Plus
"SAMSUNG
1231 devices",P6200 Galaxy Tab 7.0 Plus
"SAMSUNG
1231 devices",Omnia W I8350
"SAMSUNG
1231 devices",Galaxy S II HD LTE
"SAMSUNG
1231 devices",Ch@t 527
"SAMSUNG
1231 devices",P6810 Galaxy Tab 7.7
"SAMSUNG
1231 devices",P6800 Galaxy Tab 7.7
"SAMSUNG
1231 devices",Galaxy Note N7000
"SAMSUNG
1231 devices",Galaxy S II I777
"SAMSUNG
1231 devices",Galaxy S II X T989D
"SAMSUNG
1231 devices",Galaxy S II T989
"SAMSUNG
1231 devices",Galaxy S II Epic 4G Touch
"SAMSUNG
1231 devices",S8600 Wave 3
"SAMSUNG
1231 devices",Wave M S7250
"SAMSUNG
1231 devices",Wave Y S5380
"SAMSUNG
1231 devices",Galaxy S II LTE i727R
"SAMSUNG
1231 devices",Galaxy S II LTE I9210
"SAMSUNG
1231 devices",Galaxy Tab 8.9 LTE I957
"SAMSUNG
1231 devices",Galaxy W I8150
"SAMSUNG
1231 devices",Galaxy M Pro B7800
"SAMSUNG
1231 devices",Galaxy Y Pro B5510
"SAMSUNG
1231 devices",Galaxy Y TV S5367
"SAMSUNG
1231 devices",Galaxy Y S5360
"SAMSUNG
1231 devices",Gravity TXT T379
"SAMSUNG
1231 devices",Galaxy Q T589R
"SAMSUNG
1231 devices",S5610
"SAMSUNG
1231 devices",S3770
"SAMSUNG
1231 devices",S5690 Galaxy Xcover
"SAMSUNG
1231 devices",Galaxy S II 4G I9100M
"SAMSUNG
1231 devices",I9103 Galaxy R
"SAMSUNG
1231 devices",R720 Admire
"SAMSUNG
1231 devices",Convoy 2
"SAMSUNG
1231 devices",Conquer 4G
"SAMSUNG
1231 devices",R640 Character
"SAMSUNG
1231 devices",R380 Freeform III
"SAMSUNG
1231 devices",Trender
"SAMSUNG
1231 devices",Gravity SMART
"SAMSUNG
1231 devices",Exhibit 4G
"SAMSUNG
1231 devices",C414
"SAMSUNG
1231 devices",E1195
"SAMSUNG
1231 devices",E1190
"SAMSUNG
1231 devices",C3560
"SAMSUNG
1231 devices",Dart T499
"SAMSUNG
1231 devices",C3322
"SAMSUNG
1231 devices",R260 Chrono
"SAMSUNG
1231 devices",E2232
"SAMSUNG
1231 devices",E1182
"SAMSUNG
1231 devices",I9001 Galaxy S Plus
"SAMSUNG
1231 devices",DuosTV I6712
"SAMSUNG
1231 devices",C6712 Star II DUOS
"SAMSUNG
1231 devices",Ch@t 222
"SAMSUNG
1231 devices",Ch@t 220
"SAMSUNG
1231 devices",M580 Replenish
"SAMSUNG
1231 devices",Galaxy Prevail
"SAMSUNG
1231 devices",M220L Galaxy Neo
"SAMSUNG
1231 devices",Google Nexus S I9020A
"SAMSUNG
1231 devices",Google Nexus S I9023
"SAMSUNG
1231 devices",E2230
"SAMSUNG
1231 devices",P1010 Galaxy Tab Wi-Fi
"SAMSUNG
1231 devices",P7500 Galaxy Tab 10.1 3G
"SAMSUNG
1231 devices",Galaxy Tab 10.1 LTE I905
"SAMSUNG
1231 devices",Galaxy Tab 10.1 P7510
"SAMSUNG
1231 devices",Galaxy Tab 8.9 P7300
"SAMSUNG
1231 devices",Galaxy Tab 8.9 P7310
"SAMSUNG
1231 devices",Google Nexus S 4G
"SAMSUNG
1231 devices",M260 Factor
"SAMSUNG
1231 devices",S3850 Corby II
"SAMSUNG
1231 devices",Galaxy Pro B7510
"SAMSUNG
1231 devices",I9100 Galaxy S II
"SAMSUNG
1231 devices",E2652W Champ Duos
"SAMSUNG
1231 devices",E2652 Champ Duos
"SAMSUNG
1231 devices",S5780 Wave 578
"SAMSUNG
1231 devices",P7100 Galaxy Tab 10.1v
"SAMSUNG
1231 devices",Galaxy S WiFi 5.0
"SAMSUNG
1231 devices",Ch@t 350
"SAMSUNG
1231 devices",E3213 Hero
"SAMSUNG
1231 devices",E3210
"SAMSUNG
1231 devices",E2330
"SAMSUNG
1231 devices",I9003 Galaxy SL
"SAMSUNG
1231 devices",Galaxy Ace S5830I
"SAMSUNG
1231 devices",Galaxy Ace S5830
"SAMSUNG
1231 devices",Galaxy Fit S5670
"SAMSUNG
1231 devices",Galaxy Gio S5660
"SAMSUNG
1231 devices",Galaxy Mini S5570
"SAMSUNG
1231 devices",Galaxy Pop i559
"SAMSUNG
1231 devices",Galaxy S 4G T959
"SAMSUNG
1231 devices",S5260 Star II
"SAMSUNG
1231 devices",I997 Infuse 4G
"SAMSUNG
1231 devices",R910 Galaxy Indulge
"SAMSUNG
1231 devices",Droid Charge I510
"SAMSUNG
1231 devices",Google Nexus S
"SAMSUNG
1231 devices",M190S Galaxy S Hoppin
"SAMSUNG
1231 devices",Ch@t 335
"SAMSUNG
1231 devices",C3630
"SAMSUNG
1231 devices",C3530
"SAMSUNG
1231 devices",I9010 Galaxy S Giorgio Armani
"SAMSUNG
1231 devices",A817 Solstice II
"SAMSUNG
1231 devices",A667 Evergreen
"SAMSUNG
1231 devices",E2530
"SAMSUNG
1231 devices",I100 Gem
"SAMSUNG
1231 devices",R710 Suede
"SAMSUNG
1231 devices",U750 Zeal
"SAMSUNG
1231 devices",Continuum I400
"SAMSUNG
1231 devices",Ch@t 322 Wi-Fi
"SAMSUNG
1231 devices",Ch@t 322
"SAMSUNG
1231 devices",E1252
"SAMSUNG
1231 devices",Breeze B209
"SAMSUNG
1231 devices",Hero Plus B159
"SAMSUNG
1231 devices",W169 Duos
"SAMSUNG
1231 devices",Mpower Muzik 219
"SAMSUNG
1231 devices",Mpower Txt M369
"SAMSUNG
1231 devices",Mpower TV S239
"SAMSUNG
1231 devices",E1225 Dual Sim Shift
"SAMSUNG
1231 devices",Guru E1081T
"SAMSUNG
1231 devices",Focus
"SAMSUNG
1231 devices",I8700 Omnia 7
"SAMSUNG
1231 devices",S5750 Wave575
"SAMSUNG
1231 devices",S8530 Wave II
"SAMSUNG
1231 devices",M210S Wave2
"SAMSUNG
1231 devices",Galaxy Tab T-Mobile T849
"SAMSUNG
1231 devices",P1000 Galaxy Tab
"SAMSUNG
1231 devices",Galaxy Tab CDMA P100
"SAMSUNG
1231 devices",Galaxy Tab 4G LTE
"SAMSUNG
1231 devices",T249
"SAMSUNG
1231 devices",R580 Profile
"SAMSUNG
1231 devices",R570 Messenger III
"SAMSUNG
1231 devices",I909 Galaxy S
"SAMSUNG
1231 devices",A200K Nori F
"SAMSUNG
1231 devices",A220 F Nori
"SAMSUNG
1231 devices",M130K Galaxy K
"SAMSUNG
1231 devices",Mesmerize i500
"SAMSUNG
1231 devices",M920 Transform
"SAMSUNG
1231 devices",R360 Freeform II
"SAMSUNG
1231 devices",Guru Dual 26
"SAMSUNG
1231 devices",Galaxy 551
"SAMSUNG
1231 devices",Xcover 271
"SAMSUNG
1231 devices",R900 Craft
"SAMSUNG
1231 devices",S7230E Wave 723
"SAMSUNG
1231 devices",C3750
"SAMSUNG
1231 devices",C3752
"SAMSUNG
1231 devices",M130L Galaxy U
"SAMSUNG
1231 devices",E2152
"SAMSUNG
1231 devices",S5530
"SAMSUNG
1231 devices",U360 Gusto
"SAMSUNG
1231 devices",Fascinate
"SAMSUNG
1231 devices",Vibrant
"SAMSUNG
1231 devices",A927 Flight II
"SAMSUNG
1231 devices",T669 Gravity T
"SAMSUNG
1231 devices",T479 Gravity 3
"SAMSUNG
1231 devices",:) Smiley
"SAMSUNG
1231 devices",C5010 Squash
"SAMSUNG
1231 devices",i897 Captivate
"SAMSUNG
1231 devices",B7350 Omnia PRO 4
"SAMSUNG
1231 devices",B6520 Omnia PRO 5
"SAMSUNG
1231 devices",U320 Haven
"SAMSUNG
1231 devices",U460 Intensity II
"SAMSUNG
1231 devices",M350 Seek
"SAMSUNG
1231 devices",Epic 4G
"SAMSUNG
1231 devices",Acclaim
"SAMSUNG
1231 devices",Intercept
"SAMSUNG
1231 devices",R360 Messenger Touch
"SAMSUNG
1231 devices",i225 Exec
"SAMSUNG
1231 devices",M570 Restore
"SAMSUNG
1231 devices",R351 Freeform
"SAMSUNG
1231 devices",T369
"SAMSUNG
1231 devices",S5330 Wave533
"SAMSUNG
1231 devices",S5250 Wave525
"SAMSUNG
1231 devices",I5500 Galaxy 5
"SAMSUNG
1231 devices",I5801 Galaxy Apollo
"SAMSUNG
1231 devices",I5800 Galaxy 3
"SAMSUNG
1231 devices",B7722
"SAMSUNG
1231 devices",A847 Rugby II
"SAMSUNG
1231 devices",C3300K Champ
"SAMSUNG
1231 devices",W960 AMOLED 3D
"SAMSUNG
1231 devices",M110S Galaxy S
"SAMSUNG
1231 devices",Galaxy A
"SAMSUNG
1231 devices",I9000 Galaxy S
"SAMSUNG
1231 devices",I6500U Galaxy
"SAMSUNG
1231 devices",S3370
"SAMSUNG
1231 devices",Metro TV
"SAMSUNG
1231 devices",E1170
"SAMSUNG
1231 devices",Corby TV F339
"SAMSUNG
1231 devices",S3650W Corby
"SAMSUNG
1231 devices",W9705
"SAMSUNG
1231 devices",A687 Strive
"SAMSUNG
1231 devices",A697 Sunburst
"SAMSUNG
1231 devices",S8500 Wave
"SAMSUNG
1231 devices",I8520 Galaxy Beam
"SAMSUNG
1231 devices",B3410W Ch@t
"SAMSUNG
1231 devices",M3710 Corby Beat
"SAMSUNG
1231 devices",E2370 Xcover
"SAMSUNG
1231 devices",E2550 Monte Slider
"SAMSUNG
1231 devices",C3200 Monte Bar
"SAMSUNG
1231 devices",S5620 Monte
"SAMSUNG
1231 devices",S5550 Shark 2
"SAMSUNG
1231 devices",S3550 Shark 3
"SAMSUNG
1231 devices",S5350 Shark
"SAMSUNG
1231 devices",E1150
"SAMSUNG
1231 devices",C6112
"SAMSUNG
1231 devices",M2520 Beat Techno
"SAMSUNG
1231 devices",C3510 Genoa
"SAMSUNG
1231 devices",M5650 Lindy
"SAMSUNG
1231 devices",S7070 Diva
"SAMSUNG
1231 devices",C3730C
"SAMSUNG
1231 devices",S5150 Diva folder
"SAMSUNG
1231 devices",C5130
"SAMSUNG
1231 devices",B5722
"SAMSUNG
1231 devices",M3310L
"SAMSUNG
1231 devices",M3310
"SAMSUNG
1231 devices",A897 Mythic
"SAMSUNG
1231 devices",S5500 Eco
"SAMSUNG
1231 devices",T139
"SAMSUNG
1231 devices",A797 Flight
"SAMSUNG
1231 devices",B3410
"SAMSUNG
1231 devices",M715 T*OMNIA II
"SAMSUNG
1231 devices",A886 Forever
"SAMSUNG
1231 devices",S5560 Marvel
"SAMSUNG
1231 devices",S5630C
"SAMSUNG
1231 devices",I5700 Galaxy Spica
"SAMSUNG
1231 devices",E1390
"SAMSUNG
1231 devices",E1160
"SAMSUNG
1231 devices",E2130
"SAMSUNG
1231 devices",E1130B
"SAMSUNG
1231 devices",T401G
"SAMSUNG
1231 devices",B7620 Giorgio Armani
"SAMSUNG
1231 devices",T939 Behold 2
"SAMSUNG
1231 devices",M8920
"SAMSUNG
1231 devices",W880 AMOLED 12M
"SAMSUNG
1231 devices",Vodafone 360 H1
"SAMSUNG
1231 devices",Vodafone 360 M1
"SAMSUNG
1231 devices",B5310 CorbyPRO
"SAMSUNG
1231 devices",B3210 CorbyTXT
"SAMSUNG
1231 devices",F480i
"SAMSUNG
1231 devices",B7330 OmniaPRO
"SAMSUNG
1231 devices",E1085T
"SAMSUNG
1231 devices",E1080T
"SAMSUNG
1231 devices",S5510
"SAMSUNG
1231 devices",S5230W Star WiFi
"SAMSUNG
1231 devices",S7550 Blue Earth
"SAMSUNG
1231 devices",S3650 Corby
"SAMSUNG
1231 devices",C5030
"SAMSUNG
1231 devices",T659 Scarlet
"SAMSUNG
1231 devices",B3310
"SAMSUNG
1231 devices",C3212
"SAMSUNG
1231 devices",U450 DoubleTake
"SAMSUNG
1231 devices",i220 Code
"SAMSUNG
1231 devices",R860 Caliber
"SAMSUNG
1231 devices",R520 Trill
"SAMSUNG
1231 devices",M900 Moment
"SAMSUNG
1231 devices",i350 Intrepid
"SAMSUNG
1231 devices",M850 Instinct HD
"SAMSUNG
1231 devices",U450 Intensity
"SAMSUNG
1231 devices",U960 Rogue
"SAMSUNG
1231 devices",S3100
"SAMSUNG
1231 devices",A887 Solstice
"SAMSUNG
1231 devices",E2120
"SAMSUNG
1231 devices",S5233T
"SAMSUNG
1231 devices",I6220 Star TV
"SAMSUNG
1231 devices",S9110
"SAMSUNG
1231 devices",T469 Gravity 2
"SAMSUNG
1231 devices",T559 Comeback
"SAMSUNG
1231 devices",T746 Impact
"SAMSUNG
1231 devices",S5600v Blade
"SAMSUNG
1231 devices",S6700
"SAMSUNG
1231 devices",C5510
"SAMSUNG
1231 devices",M2510
"SAMSUNG
1231 devices",M2310
"SAMSUNG
1231 devices",W850
"SAMSUNG
1231 devices",S8000 Jet
"SAMSUNG
1231 devices",I8000 Omnia II
"SAMSUNG
1231 devices",B7610 OmniaPRO
"SAMSUNG
1231 devices",B7320 OmniaPRO
"SAMSUNG
1231 devices",B7300 OmniaLITE
"SAMSUNG
1231 devices",M8910 Pixon12
"SAMSUNG
1231 devices",E1107 Crest Solar
"SAMSUNG
1231 devices",M2710 Beat Twist
"SAMSUNG
1231 devices",S5050
"SAMSUNG
1231 devices",T349
"SAMSUNG
1231 devices",S5200
"SAMSUNG
1231 devices",i637 Jack
"SAMSUNG
1231 devices",S3310
"SAMSUNG
1231 devices",C3060R
"SAMSUNG
1231 devices",A167
"SAMSUNG
1231 devices",A177
"SAMSUNG
1231 devices",I7500 Galaxy
"SAMSUNG
1231 devices",J165
"SAMSUNG
1231 devices",I6210
"SAMSUNG
1231 devices",E1360
"SAMSUNG
1231 devices",E1210
"SAMSUNG
1231 devices",A657
"SAMSUNG
1231 devices",A877 Impression
"SAMSUNG
1231 devices",A257 Magnet
"SAMSUNG
1231 devices",Propel Pro
"SAMSUNG
1231 devices",B2100 Xplorer
"SAMSUNG
1231 devices",S5230 Star
"SAMSUNG
1231 devices",S5600 Preston
"SAMSUNG
1231 devices",i8910 Omnia HD
"SAMSUNG
1231 devices",S8300 UltraTOUCH
"SAMSUNG
1231 devices",M7600 Beat DJ
"SAMSUNG
1231 devices",M6710 Beat DISC
"SAMSUNG
1231 devices",S7350 Ultra s
"SAMSUNG
1231 devices",S7220 Ultra b
"SAMSUNG
1231 devices",C5220
"SAMSUNG
1231 devices",S3500
"SAMSUNG
1231 devices",S3110
"SAMSUNG
1231 devices",P250
"SAMSUNG
1231 devices",i7410
"SAMSUNG
1231 devices",T929 Memoir
"SAMSUNG
1231 devices",C3050 Stratus
"SAMSUNG
1231 devices",C3010
"SAMSUNG
1231 devices",C3110
"SAMSUNG
1231 devices",C6625
"SAMSUNG
1231 devices",E1310
"SAMSUNG
1231 devices",E1120
"SAMSUNG
1231 devices",E1100
"SAMSUNG
1231 devices",E1070
"SAMSUNG
1231 devices",E2210B
"SAMSUNG
1231 devices",E1125
"SAMSUNG
1231 devices",E2100B
"SAMSUNG
1231 devices",B520
"SAMSUNG
1231 devices",B5702
"SAMSUNG
1231 devices",C5212
"SAMSUNG
1231 devices",SCH-W699
"SAMSUNG
1231 devices",W259 Duos
"SAMSUNG
1231 devices",W299 Duos
"SAMSUNG
1231 devices",S9402 Ego
"SAMSUNG
1231 devices",S3030 Tobi
"SAMSUNG
1231 devices",U810 Renown
"SAMSUNG
1231 devices",i770 Saga
"SAMSUNG
1231 devices",A867 Eternity
"SAMSUNG
1231 devices",A777
"SAMSUNG
1231 devices",T919 Behold
"SAMSUNG
1231 devices",T459 Gravity
"SAMSUNG
1231 devices",E2510
"SAMSUNG
1231 devices",T219
"SAMSUNG
1231 devices",E1410
"SAMSUNG
1231 devices",T119
"SAMSUNG
1231 devices",E1117
"SAMSUNG
1231 devices",E1110
"SAMSUNG
1231 devices",C6620
"SAMSUNG
1231 devices",i907 Epix
"SAMSUNG
1231 devices",A767 Propel
"SAMSUNG
1231 devices",i7110
"SAMSUNG
1231 devices",F275
"SAMSUNG
1231 devices",F270 Beat
"SAMSUNG
1231 devices",M8800 Pixon
"SAMSUNG
1231 devices",S3600
"SAMSUNG
1231 devices",M7500 Emporio Armani
"SAMSUNG
1231 devices",M3200 Beat s
"SAMSUNG
1231 devices",T339
"SAMSUNG
1231 devices",T229
"SAMSUNG
1231 devices",C510
"SAMSUNG
1231 devices",A637
"SAMSUNG
1231 devices",A837 Rugby
"SAMSUNG
1231 devices",A237
"SAMSUNG
1231 devices",B320
"SAMSUNG
1231 devices",B210
"SAMSUNG
1231 devices",M3510 Beat b
"SAMSUNG
1231 devices",M200
"SAMSUNG
1231 devices",P270
"SAMSUNG
1231 devices",B2700
"SAMSUNG
1231 devices",F268
"SAMSUNG
1231 devices",T109
"SAMSUNG
1231 devices",E200 ECO
"SAMSUNG
1231 devices",D980
"SAMSUNG
1231 devices",B510
"SAMSUNG
1231 devices",E215
"SAMSUNG
1231 devices",B130
"SAMSUNG
1231 devices",i8510 INNOV8
"SAMSUNG
1231 devices",S7330
"SAMSUNG
1231 devices",i740
"SAMSUNG
1231 devices",J800 Luxe
"SAMSUNG
1231 devices",M150
"SAMSUNG
1231 devices",M140
"SAMSUNG
1231 devices",M130
"SAMSUNG
1231 devices",L700
"SAMSUNG
1231 devices",i900 Omnia
"SAMSUNG
1231 devices",U800 Soul b
"SAMSUNG
1231 devices",L870
"SAMSUNG
1231 devices",M620
"SAMSUNG
1231 devices",Impact sf
"SAMSUNG
1231 devices",Impact b
"SAMSUNG
1231 devices",B300
"SAMSUNG
1231 devices",Impact
"SAMSUNG
1231 devices",D780
"SAMSUNG
1231 devices",V820L
"SAMSUNG
1231 devices",F110
"SAMSUNG
1231 devices",G400 Soul
"SAMSUNG
1231 devices",U900 Soul
"SAMSUNG
1231 devices",L810v Steel
"SAMSUNG
1231 devices",F480
"SAMSUNG
1231 devices",G810
"SAMSUNG
1231 devices",M310
"SAMSUNG
1231 devices",B200
"SAMSUNG
1231 devices",B110
"SAMSUNG
1231 devices",A827 Access
"SAMSUNG
1231 devices",P960
"SAMSUNG
1231 devices",P220
"SAMSUNG
1231 devices",P180
"SAMSUNG
1231 devices",i200
"SAMSUNG
1231 devices",F400
"SAMSUNG
1231 devices",J700
"SAMSUNG
1231 devices",J630
"SAMSUNG
1231 devices",J210
"SAMSUNG
1231 devices",J150
"SAMSUNG
1231 devices",L770
"SAMSUNG
1231 devices",E251
"SAMSUNG
1231 devices",A746
"SAMSUNG
1231 devices",A727
"SAMSUNG
1231 devices",A717
"SAMSUNG
1231 devices",A711
"SAMSUNG
1231 devices",A437
"SAMSUNG
1231 devices",A127
"SAMSUNG
1231 devices",A117
"SAMSUNG
1231 devices",SPH-i325 Ace
"SAMSUNG
1231 devices",L320
"SAMSUNG
1231 devices",i640
"SAMSUNG
1231 devices",L310
"SAMSUNG
1231 devices",L170
"SAMSUNG
1231 devices",T819
"SAMSUNG
1231 devices",F490
"SAMSUNG
1231 devices",G800
"SAMSUNG
1231 devices",C500
"SAMSUNG
1231 devices",Serenata
"SAMSUNG
1231 devices",D880 Duos
"SAMSUNG
1231 devices",i780
"SAMSUNG
1231 devices",i560
"SAMSUNG
1231 devices",i550
"SAMSUNG
1231 devices",F330
"SAMSUNG
1231 devices",F250
"SAMSUNG
1231 devices",i450
"SAMSUNG
1231 devices",Armani
"SAMSUNG
1231 devices",J610
"SAMSUNG
1231 devices",P260
"SAMSUNG
1231 devices",J400
"SAMSUNG
1231 devices",J750
"SAMSUNG
1231 devices",A737
"SAMSUNG
1231 devices",A517
"SAMSUNG
1231 devices",T639
"SAMSUNG
1231 devices",T509
"SAMSUNG
1231 devices",T439
"SAMSUNG
1231 devices",T429
"SAMSUNG
1231 devices",T409
"SAMSUNG
1231 devices",T739 Katalyst
"SAMSUNG
1231 devices",T729 Blast
"SAMSUNG
1231 devices",T539 Beat
"SAMSUNG
1231 devices",L600
"SAMSUNG
1231 devices",Z630
"SAMSUNG
1231 devices",G600
"SAMSUNG
1231 devices",M610
"SAMSUNG
1231 devices",M600
"SAMSUNG
1231 devices",M110
"SAMSUNG
1231 devices",B500
"SAMSUNG
1231 devices",B100
"SAMSUNG
1231 devices",S730i
"SAMSUNG
1231 devices",S720i
"SAMSUNG
1231 devices",J200
"SAMSUNG
1231 devices",L760
"SAMSUNG
1231 devices",F700
"SAMSUNG
1231 devices",E950
"SAMSUNG
1231 devices",F210
"SAMSUNG
1231 devices",F200
"SAMSUNG
1231 devices",i620
"SAMSUNG
1231 devices",A411
"SAMSUNG
1231 devices",ZV60
"SAMSUNG
1231 devices",Z240
"SAMSUNG
1231 devices",Z170
"SAMSUNG
1231 devices",J600
"SAMSUNG
1231 devices",i400
"SAMSUNG
1231 devices",U700
"SAMSUNG
1231 devices",U600
"SAMSUNG
1231 devices",U300
"SAMSUNG
1231 devices",U100
"SAMSUNG
1231 devices",i710
"SAMSUNG
1231 devices",i520
"SAMSUNG
1231 devices",F520
"SAMSUNG
1231 devices",F510
"SAMSUNG
1231 devices",P110
"SAMSUNG
1231 devices",E840
"SAMSUNG
1231 devices",E830
"SAMSUNG
1231 devices",E740
"SAMSUNG
1231 devices",E590
"SAMSUNG
1231 devices",E230
"SAMSUNG
1231 devices",E210
"SAMSUNG
1231 devices",E200
"SAMSUNG
1231 devices",C520
"SAMSUNG
1231 devices",C450
"SAMSUNG
1231 devices",C275
"SAMSUNG
1231 devices",C270
"SAMSUNG
1231 devices",C260
"SAMSUNG
1231 devices",C250
"SAMSUNG
1231 devices",i600
"SAMSUNG
1231 devices",i617 BlackJack II
"SAMSUNG
1231 devices",i607 BlackJack
"SAMSUNG
1231 devices",F500
"SAMSUNG
1231 devices",F300
"SAMSUNG
1231 devices",P940
"SAMSUNG
1231 devices",P930
"SAMSUNG
1231 devices",E790
"SAMSUNG
1231 devices",E490
"SAMSUNG
1231 devices",E480
"SAMSUNG
1231 devices",E390
"SAMSUNG
1231 devices",X550
"SAMSUNG
1231 devices",X540
"SAMSUNG
1231 devices",E250
"SAMSUNG
1231 devices",X520
"SAMSUNG
1231 devices",X530
"SAMSUNG
1231 devices",C300
"SAMSUNG
1231 devices",M300
"SAMSUNG
1231 devices",E690
"SAMSUNG
1231 devices",E570
"SAMSUNG
1231 devices",E420
"SAMSUNG
1231 devices",X830
"SAMSUNG
1231 devices",E890
"SAMSUNG
1231 devices",E898
"SAMSUNG
1231 devices",P310
"SAMSUNG
1231 devices",Z720
"SAMSUNG
1231 devices",Z650i
"SAMSUNG
1231 devices",Z620
"SAMSUNG
1231 devices",Z370
"SAMSUNG
1231 devices",Z360
"SAMSUNG
1231 devices",P200
"SAMSUNG
1231 devices",S501i
"SAMSUNG
1231 devices",S401i
"SAMSUNG
1231 devices",X510
"SAMSUNG
1231 devices",X500
"SAMSUNG
1231 devices",D840
"SAMSUNG
1231 devices",C400
"SAMSUNG
1231 devices",C240
"SAMSUNG
1231 devices",C180
"SAMSUNG
1231 devices",C170
"SAMSUNG
1231 devices",C160
"SAMSUNG
1231 devices",C140
"SAMSUNG
1231 devices",D830
"SAMSUNG
1231 devices",D900i
"SAMSUNG
1231 devices",D900
"SAMSUNG
1231 devices",X820
"SAMSUNG
1231 devices",C130
"SAMSUNG
1231 devices",E500
"SAMSUNG
1231 devices",E380
"SAMSUNG
1231 devices",D870
"SAMSUNG
1231 devices",D780 flip
"SAMSUNG
1231 devices",E900
"SAMSUNG
1231 devices",Z400
"SAMSUNG
1231 devices",Z550
"SAMSUNG
1231 devices",i320
"SAMSUNG
1231 devices",i310
"SAMSUNG
1231 devices",ZV50
"SAMSUNG
1231 devices",ZV40
"SAMSUNG
1231 devices",Z560
"SAMSUNG
1231 devices",P920
"SAMSUNG
1231 devices",P900
"SAMSUNG
1231 devices",P910
"SAMSUNG
1231 devices",T629
"SAMSUNG
1231 devices",D520
"SAMSUNG
1231 devices",D300
"SAMSUNG
1231 devices",Z710
"SAMSUNG
1231 devices",Z600
"SAMSUNG
1231 devices",Z520
"SAMSUNG
1231 devices",Z350
"SAMSUNG
1231 devices",Z230
"SAMSUNG
1231 devices",Z330
"SAMSUNG
1231 devices",Z310
"SAMSUNG
1231 devices",Z150
"SAMSUNG
1231 devices",X680
"SAMSUNG
1231 devices",X630
"SAMSUNG
1231 devices",X300
"SAMSUNG
1231 devices",X210
"SAMSUNG
1231 devices",X160
"SAMSUNG
1231 devices",E870
"SAMSUNG
1231 devices",E780
"SAMSUNG
1231 devices",i300x
"SAMSUNG
1231 devices",D820
"SAMSUNG
1231 devices",D810
"SAMSUNG
1231 devices",D800
"SAMSUNG
1231 devices",Z540
"SAMSUNG
1231 devices",Z510
"SAMSUNG
1231 devices",P300
"SAMSUNG
1231 devices",E770
"SAMSUNG
1231 devices",E370
"SAMSUNG
1231 devices",E360
"SAMSUNG
1231 devices",ZV30
"SAMSUNG
1231 devices",ZV10
"SAMSUNG
1231 devices",Z320i
"SAMSUNG
1231 devices",S400i
"SAMSUNG
1231 devices",S500i
"SAMSUNG
1231 devices",E860
"SAMSUNG
1231 devices",Serene
"SAMSUNG
1231 devices",D600
"SAMSUNG
1231 devices",P850
"SAMSUNG
1231 devices",E730
"SAMSUNG
1231 devices",D510
"SAMSUNG
1231 devices",X700
"SAMSUNG
1231 devices",X670
"SAMSUNG
1231 devices",X660
"SAMSUNG
1231 devices",X490
"SAMSUNG
1231 devices",X650
"SAMSUNG
1231 devices",X200
"SAMSUNG
1231 devices",X150
"SAMSUNG
1231 devices",Z500
"SAMSUNG
1231 devices",Z300
"SAMSUNG
1231 devices",Z130
"SAMSUNG
1231 devices",Z140
"SAMSUNG
1231 devices",D550
"SAMSUNG
1231 devices",P860
"SAMSUNG
1231 devices",Z700
"SAMSUNG
1231 devices",D730
"SAMSUNG
1231 devices",i750
"SAMSUNG
1231 devices",D720
"SAMSUNG
1231 devices",E760
"SAMSUNG
1231 devices",E750
"SAMSUNG
1231 devices",E720
"SAMSUNG
1231 devices",i300
"SAMSUNG
1231 devices",E880
"SAMSUNG
1231 devices",E350
"SAMSUNG
1231 devices",E640
"SAMSUNG
1231 devices",E620
"SAMSUNG
1231 devices",E530
"SAMSUNG
1231 devices",E340
"SAMSUNG
1231 devices",X810
"SAMSUNG
1231 devices",X800
